Seq id,X,Y,Direction,Magnitude
gi|111073319|emb|C,-12.520222803,4.35574824303,160.817366354,13.2562634929
gi|44139580|gb|EAH,-8.80510354012,7.18239071619,140.795609887,11.3629478901
gi|77460640|ref|YP,-12.119457493,3.36578133552,164.479113317,12.5781450907
gi|2425172|dbj|BAA,1.19919946292,-2.82894354449,-67.0277354294,3.07262118228
gi|26986977|ref|NP,-7.5790624389,-2.00147630144,-165.207055176,7.83888351986
gi|67155652|ref|ZP,1.68866054819,2.07323925365,50.8370648581,2.67392884159
gi|44014251|gb|EAG,-9.09537754518,0.310481248368,178.044901371,9.10067532082
gi|67158479|ref|ZP,5.71060296612,-7.96939424649,-54.3758749536,9.80419455604
gi|76556474|emb|CA,-1.68491694354,1.91067354597,131.407281849,2.5474729647
gi|67158578|ref|ZP,-9.14286196171,-11.6292891063,-128.174170118,14.7929811049
gi|84321093|ref|ZP,-10.6634246086,-3.27209724718,-162.94124348,11.1541581833
gi|83717014|ref|YP,-5.82868459033,-0.971445846225,-170.537692956,5.90908377718
gi|26987908|ref|NP,-7.99423331431,-4.0985311272,-152.856422981,8.9836364399
gi|84320786|ref|ZP,4.83567867453,-3.01073361284,-31.9067351727,5.69634138117
gi|70733819|ref|YP,1.4937408957,0.300400966204,11.3708775134,1.52364779525
gi|77458933|ref|YP,-12.8382191485,3.21758685569,165.930023736,13.2352837551
gi|27228500|ref|NP,-2.04413058359,-3.55246507187,-119.916633679,4.0985946286
gi|76556452|emb|CA,-2.67626334687,3.74554602638,125.546522864,4.60342269812
gi|26991151|ref|NP,-7.8143322795,2.67423247731,161.107950985,8.25925591789
gi|28871132|ref|NP,-6.9135437919,2.39467509687,160.895220315,7.3165262647
gi|77403458|emb|CA,-3.37373611117,5.74868637537,120.407427702,6.66554501825
gi|82738709|ref|ZP,-4.82229407846,-3.90191690333,-141.022251055,6.20318270725
gi|67158956|ref|ZP,-5.07110325314,-1.42395554559,-164.315365413,5.26723244217
gi|67157511|ref|ZP,0.427268076399,-2.41250141686,-79.9567263524,2.45004512111
gi|94413544|ref|ZP,1.14600400858,-0.707566124891,-31.692023626,1.34683889488
gi|84319568|ref|ZP,-12.8010542909,-10.5006874482,-140.63801752,16.5569148045
gi|26987010|ref|NP,3.10294991048,-0.047154977299,-0.87064674031,3.1033081927
gi|83764028|emb|CA,0.645683700585,-1.17308260772,-61.1709001182,1.33904079316
gi|15595488|ref|NP,-6.92752521261,-5.44537043731,-141.830937397,8.81150751977
gi|77460886|ref|YP,-6.07313443399,6.13207359914,134.723319819,8.63048599319
gi|82737520|ref|ZP,-9.50375673214,0.23804111023,178.565209494,9.50673737903
gi|111073311|emb|C,-5.09788887088,3.31393841732,146.973678069,6.08035021801
gi|67155593|ref|ZP,-0.91993519981,0.52824608336,150.134653912,1.0608132241
gi|77459673|ref|YP,-6.79098369039,-3.44133629165,-153.126352096,7.61316326867
gi|104781455|ref|Y,-1.07197974687,2.39373987766,114.124091837,2.62280978715
gi|70731044|ref|YP,-2.06218102181,3.05129562664,124.052315625,3.68279724773
gi|104781501|ref|Y,-4.85051811336,-3.58395237485,-143.540034263,6.03094027439
gi|67155559|ref|ZP,-5.59351393941,-3.21603074917,-150.102943932,6.45215095685
gi|70732098|ref|YP,1.02235323594,1.48694350682,55.4893949555,1.80449636506
gi|84325090|ref|ZP,7.28704704303,0.302328989877,2.37575610677,7.2933159417
gi|67155594|ref|ZP,-9.85870643844,-5.23780082816,-152.01888019,11.163720265
gi|56291845|emb|CA,8.03067611988,-0.397630393213,-2.83462465854,8.04051421689
gi|28971631|dbj|BA,8.24633454544,2.08423249578,14.1842556784,8.50564862499
gi|67157709|ref|ZP,1.00239875526,3.92027519953,75.6570103432,4.04640098168
gi|70729868|ref|YP,-7.80464415178,-2.99540431217,-159.003313715,8.35971993127
gi|67154082|ref|ZP,-4.77069335739,-5.95707956673,-128.689293784,7.63192715339
gi|61660061|gb|AAX,-3.13655529635,3.79845704874,129.548005962,4.92607907753
gi|91779344|ref|YP,1.19029132096,2.45637600299,64.1464653955,2.72957441679
gi|15597701|ref|NP,-6.07897097375,-4.84071332756,-141.469524348,7.77086826676
gi|15596222|ref|NP,-9.66387846607,-5.94016524442,-148.421907927,11.3435492743
gi|67156506|ref|ZP,-5.57356681137,-1.00924512907,-169.736262848,5.66420539275
gi|56291847|emb|CA,-3.29083275096,-1.28205904563,-158.714858375,3.53174965014
gi|12862423|dbj|BA,-6.77260423794,1.52672631552,167.296344614,6.94255438627
gi|111073327|emb|C,-9.49076000643,2.68780569416,164.187752508,9.86401667422
gi|50084187|ref|YP,-7.04186882512,4.16740924587,149.382764909,8.18261671917
gi|50084876|ref|YP,-14.8614631227,2.50557536047,170.430186066,15.0711974984
gi|15595360|ref|NP,-4.69058227541,0.0525321990593,179.358342465,4.69087643349
gi|104782262|ref|Y,5.47468415762,0.391613186599,4.09149267842,5.48867265499
gi|43971050|gb|EAG,1.60584274477,5.53828925365,73.8303330214,5.76640085132
gi|12484569|gb|AAG,-1.12694408806,-6.68898178226,-99.5632510988,6.78324997777
gi|15599697|ref|NP,-0.568179100346,0.732410670049,127.803084233,0.92695894174
gi|67158153|ref|ZP,-5.99431844303,-6.28706468777,-133.634522801,8.68671606447
gi|77403456|emb|CA,1.30594590421,5.35677196812,76.29893328,5.51366489942
