Seq id,X,Y,Direction,Magnitude
gi|28900519|ref|NP,2.38536517156,-2.07379960385,-41.0031916302,3.16079290663
gi|115424433|emb|C,1.2647161254,7.4364428033,80.3480544478,7.54322135725
gi|37525205|ref|NP,3.49530734249,-3.29166902595,-43.281397185,4.80127674634
gi|77980166|ref|ZP,1.2941539348,0.145292500143,6.4056785372,1.3022842691
gi|73853274|ref|YP,7.29993015455,4.32697677024,30.6570122394,8.48597126035
gi|75242704|ref|ZP,2.45005704499,-6.97545382513,-70.6466948542,7.39322227383
gi|114330731|ref|Y,8.6693655922,-3.48176416817,-21.8812308035,9.34240769256
gi|83954924|ref|ZP,-4.05090321198,-2.27162706112,-150.717577071,4.64436285594
gi|114569223|ref|Y,7.20310525382,11.8204140613,58.6427718521,13.8422149195
gi|38156468|gb|AAR,8.0212939164,-5.49696378273,-34.4227002816,9.72408180353
gi|42629294|ref|ZP,13.6614271324,0.581177010128,2.43597710498,13.6737836026
gi|68541772|ref|ZP,-2.55270510497,-2.55299514593,-134.996745182,3.61027527594
gi|33603930|ref|NP,2.77333290815,3.07460738923,47.9491595513,4.14060213222
gi|90419176|ref|ZP,3.60427983328,3.34759595526,42.8854304285,4.91906818373
gi|88860914|ref|ZP,8.14164103382,-7.56890358483,-42.9121721359,11.1164122
gi|85705275|ref|ZP,-2.15448413061,7.76449195173,105.508221914,8.0578618217
gi|72384783|gb|AAZ,4.25786075238,5.8403171925,53.9062245386,7.22763329836
gi|52424571|ref|YP,-2.14682586824,-1.02448273892,-154.489144547,2.37874466703
gi|86747289|ref|YP,-0.0341405165694,6.24873820643,90.3130372856,6.24883147056
template_3CSL,8.22468111854,-2.76157574951,-18.560347281,8.67592531791
gi|77957440|ref|ZP,4.98673041798,-1.29871733644,-14.5975398642,5.15307160649
gi|109899719|ref|Y,3.84847605078,2.86890213158,36.7032202775,4.8001424306
gi|15596499|ref|NP,3.06677776959,-7.84798206664,-68.6557948507,8.42590935189
gi|70731969|ref|YP,-4.38520739594,-0.111719749308,-178.540619586,4.38663027936
gi|33603627|ref|NP,9.77406828011,15.7914622556,58.2447139413,18.5715559637
gi|34557764|ref|NP,8.30848005846,7.01499696742,40.1749953513,10.8738688301
gi|77813663|ref|ZP,2.06857931686,-5.64573772016,-69.8773357428,6.01276764851
gi|109674636|ref|Z,-1.40832570871,3.16126640341,114.012692785,3.46077831927
gi|77959216|ref|ZP,4.3933591934,-3.67760488931,-39.9321175965,5.72943127405
gi|84516789|ref|ZP,6.11417547983,5.69330953951,42.9586137359,8.35445481829
gi|1170441|sp|P453,7.54668058681,-2.00193512761,-14.8568735717,7.80769698019
gi|77973338|ref|ZP,3.07869234284,-1.15198570522,-20.5148538142,3.28715950433
gi|39935193|ref|NP,-0.114222227442,6.94572555972,90.942142278,6.94666468661
gi|77962207|ref|ZP,5.71220264055,-6.8734005019,-50.2714126884,8.93716361416
gi|84705167|ref|ZP,8.05899584967,0.669117876099,4.74623630243,8.08672571794
gi|91976828|ref|YP,-3.56815254266,2.94373619682,140.477269848,4.62572106424
gi|15602441|ref|NP,9.07050520771,3.2140064245,19.5110681867,9.62309212362
gi|89095395|ref|ZP,5.7747928961,5.20977639243,42.0554552868,7.77753193835
gi|109672982|ref|Z,-1.78292106164,3.19113859736,119.192529203,3.65543062574
gi|50119018|ref|YP,2.51475375317,-1.69256441459,-33.9426727928,3.03129687372
gi|70728751|ref|YP,11.5852776291,-1.03931348475,-5.12627317148,11.6318025372
gi|88703957|ref|ZP,-1.92927410408,5.26324899998,110.130700543,5.60570143733
gi|83859977|ref|ZP,1.62029581008,0.00339937692969,0.120206238928,1.62029937601
gi|91792152|ref|YP,4.82844815042,-9.39619388205,-62.8026027924,10.5642023367
gi|77975274|ref|ZP,-1.55934213567,1.48055228531,136.484694797,2.15025183771
gi|94501161|ref|ZP,12.2388190532,-3.17067772565,-14.5241484912,12.6428592121
gi|30249510|ref|NP,10.4744748759,6.72247300473,32.6921733644,12.4461346299
gi|37527698|ref|NP,-8.0745238944,5.72262411492,144.673812195,9.89678548226
gi|91770624|ref|ZP,7.22339464783,6.81970954117,43.3534206702,9.93407612535
gi|104783306|ref|Y,12.8499395865,-2.29011442581,-10.1051495154,13.0524163073
gi|27382187|ref|NP,3.83769973648,-2.80102268267,-36.1245923424,4.75117536366
gi|69938459|ref|ZP,-1.50243826769,19.941470656,94.3086611959,19.9979892157
gi|84683923|ref|ZP,-2.46894949139,-4.36201698584,-119.510337358,5.01227530926
gi|37526523|ref|NP,15.545190887,-2.58056267287,-9.42537211515,15.7579270027
gi|84317411|ref|ZP,8.92989878445,5.31859798801,30.7777924338,10.3937758711
gi|110633793|ref|Y,8.56130853571,8.14712579174,43.5799947665,11.8182766303
gi|110681310|ref|Y,2.72591609693,12.1449638464,77.3497087518,12.4471187589
gi|91775952|ref|YP,7.11256659928,2.2837431868,17.8010799064,7.47021328828
gi|84394482|ref|ZP,1.70300203937,9.36506458588,79.6935958448,9.51864752177
gi|83950275|ref|ZP,3.692296785,1.67752378599,24.4337564055,4.05550756393
gi|33151615|ref|NP,16.5972564995,-1.76044119229,-6.05462239502,16.6903587889
gi|28170648|emb|CA,7.08187808336,2.70797109974,20.9258724026,7.58195915741
gi|115525154|ref|Y,3.41962203094,6.4981449455,62.2445959535,7.3430036475
gi|89073633|ref|ZP,-2.35522013669,-0.0218760822489,-179.4678327,2.35532173073
gi|16120622|ref|NP,3.01188064258,-12.0839212305,-76.0043716856,12.4536170373
gi|89357966|ref|ZP,1.84565275103,3.56356558743,62.6193197328,4.01315758142
gi|86135942|ref|ZP,0.192351852198,12.6805512371,89.1309443954,12.6820100501
gi|24375167|ref|NP,-1.48791933552,4.63852526384,107.784901771,4.87132636685
