Seq id,X,Y,Direction,Magnitude
template_2WJR,0.51714933794,1.53839184774,71.4192962577,1.62298888318
gi|59714192|ref|YP,1.70228742827,-0.146880734024,-4.93151392746,1.70861243073
gi|91225854|ref|ZP,3.84995819669,-1.16008368399,-16.7687995463,4.02094171434
gi|90409289|ref|ZP,2.12904532826,2.55411110343,50.1862295272,3.32510413948
gi|50121230|ref|YP,4.21568510227,1.10742135255,14.7185264131,4.35871344935
gi|84386989|ref|ZP,-0.897298627273,-8.19907712144,-96.2455367034,8.24803070253
gi|71736819|ref|YP,6.73331563235,-1.35726592517,-11.3966584129,6.86874880866
gi|22001683|sp|Q93,5.06208089111,-5.54372653458,-47.6002088892,7.50716769749
gi|15804460|ref|NP,-1.644134147,-3.18903083947,-117.273784476,3.58790952902
gi|37677041|ref|NP,6.02474330776,-2.38942037937,-21.6333359727,6.48127006641
gi|50121335|ref|YP,5.36741706656,0.833634302608,8.82829351725,5.43176878345
gi|16121978|ref|NP,1.59657068467,-6.96301555129,-77.0857146369,7.14371216656
gi|77975131|ref|ZP,10.0640996326,3.27546625645,18.0280191342,10.5837035395
gi|54303393|ref|YP,4.2617282875,-5.56433947134,-52.5514917889,7.00886593885
gi|6652862|gb|AAF2,-3.89938224954,-4.55529432152,-130.563890712,5.99632289689
gi|75240505|ref|ZP,1.74253713566,-3.64473690995,-64.4476848209,4.03986915778
gi|90412373|ref|ZP,-2.08402216915,9.00877737133,103.025249216,9.24668687302
gi|28899940|ref|NP,8.06626525188,-6.05279526097,-36.8839709545,10.0846896623
gi|50121064|ref|YP,11.0848835016,1.95467351532,10.000548798,11.255904708
gi|75236383|ref|ZP,6.79464102594,-4.8577006527,-35.5621582923,8.35250874304
gi|77975768|ref|ZP,-9.64146332396,-13.869077247,-124.806137704,16.891095841
gi|16124122|ref|NP,8.0674936952,-0.0793050604963,-0.563210716876,8.06788347801
gi|59714191|ref|YP,-1.47820987536,4.93867194943,106.66313763,5.15515131298
gi|50121065|ref|YP,7.01587658186,-4.92164081302,-35.0496784343,8.57001006442
gi|90409177|ref|ZP,-0.629215787166,-0.79770453659,-128.265776663,1.01599460359
gi|26249470|ref|NP,3.0328741996,-2.22167692171,-36.2239636756,3.7595444212
gi|82737542|ref|ZP,3.29473553578,2.55576010163,37.8010993214,4.16979519255
gi|86146191|ref|ZP,3.90818442589,-1.52963420219,-21.3750038564,4.19686624749
gi|16762382|ref|NP,6.85500901806,-6.23746883073,-42.2994995733,9.26807240218
gi|77959131|ref|ZP,-3.48680934793,-6.45237177829,-118.386427586,7.33423077044
gi|16760009|ref|NP,-1.59723576254,-5.02881546796,-107.620717088,5.27637632206
gi|62182477|ref|YP,-1.716955316,-3.04305488343,-119.432601742,3.49401181748
gi|86145829|ref|ZP,4.09130435916,1.68664451625,22.4039567488,4.42532948869
gi|54301818|ref|YP,-3.07805168246,-0.0887922520665,-178.347652551,3.07933210679
gi|37677057|ref|NP,-1.0096869343,12.344769691,94.6758517971,12.3859923474
gi|15804886|ref|NP,0.51714933794,1.53839184774,71.4192962577,1.62298888318
