Seq id,X,Y,Direction,Magnitude
gi|22125577|ref|NP,-3.98801967468,-4.61648134748,-130.822607832,6.10050825401
gi|77958645|ref|ZP,-1.01784073787,-3.95236925178,-104.441401512,4.0813260676
gi|16759329|ref|NP,4.39273875629,-6.52429163106,-56.0480211919,7.86527399829
gi|75208917|ref|ZP,-1.11969621568,-4.69157561884,-103.423171571,4.82333923778
gi|50121688|ref|YP,-2.17524017793,-7.73217571592,-105.712522738,8.03232289774
gi|22125223|ref|NP,-2.95417119808,-6.30879529176,-115.091922759,6.9662059617
gi|113536|sp|P1645,-1.39689460249,-6.32023435427,-102.463119213,6.47276423357
gi|75176999|ref|ZP,0.459106708024,-4.48178835043,-84.1511203328,4.50524203428
gi|91214079|ref|YP,6.07076982576,-4.27809863687,-35.1725242265,7.42673375207
gi|50983072|gb|AAT,2.57286691747,-1.80637120007,-35.0721162871,3.14366364095
gi|37525889|ref|NP,0.405828894522,-0.303722330121,-36.8111803786,0.506896779871
template_1QJ8,-0.589379106758,-3.10690583229,-100.741359787,3.16231427631
gi|37526372|ref|NP,7.34663626564,-2.13291060391,-16.1893228084,7.64999163816
gi|15833104|ref|NP,-3.14829015854,3.62394275504,130.982387865,4.80048872659
gi|75233807|ref|ZP,9.79586269651,-2.811652998,-16.0147781534,10.1913845257
gi|587548|emb|CAA8,-1.97069900665,-4.25663160594,-114.842790654,4.69068941665
gi|75210816|ref|ZP,4.71204785605,-5.15164249308,-47.5518098015,6.98160550119
gi|154233|gb|AAA27,0.178760920602,-3.66618745974,-87.2085058194,3.6705430057
gi|45861565|gb|AAS,-3.56632439644,-3.55183415347,-135.116635309,5.0333086091
gi|16122420|ref|NP,4.64799173843,-8.16894733673,-60.3608618433,9.3986981966
gi|85059213|ref|YP,3.31531171889,-10.2383701943,-72.0574012535,10.7617617531
gi|16122111|ref|NP,0.332886154906,-2.18388576058,-81.3332092002,2.20911072774
gi|129164|sp|P2525,-3.60786273741,0.0033361557504,179.947019162,3.60786427987
gi|5230849|gb|AAD4,4.40469485235,2.12004379014,25.7021895325,4.88834557028
gi|16764403|ref|NP,3.69698477969,-6.14081278516,-58.9505836124,7.16779450902
gi|30349724|gb|AAP,-1.99498913665,-3.29267953972,-121.211094423,3.8498987268
gi|16764282|ref|NP,-9.79925956149,-3.6477395518,-159.582396099,10.4561700345
gi|73532672|dbj|BA,4.63562493165,-4.49254204579,-44.1019693028,6.45538167269
gi|50119007|ref|YP,2.19905629167,3.19260133417,55.4410207357,3.87666762218
gi|37526373|ref|NP,1.71674045033,-3.82369138248,-65.8211291196,4.19139756671
gi|26246790|ref|NP,-0.65987639113,-3.29498317343,-101.32464124,3.36040934482
gi|12060378|dbj|BA,8.85997043742,-6.60763465866,-36.71503026,11.0525975198
