Seq id,X,Y,Direction,Magnitude
gi|51246554|ref|YP,-5.17947549733,4.02349135644,142.159423267,6.55861640308
gi|16765721|ref|NP,-10.417143495,6.38769049541,148.483781577,12.2196345469
gi|16121517|ref|NP,10.0818488175,0.427168778906,2.42617582872,10.0908943481
gi|16082686|ref|NP,-9.28357126945,2.14733029401,166.976277505,9.52867896964
gi|117623647|ref|Y,-3.85838691733,-0.706063759707,-169.629923221,3.92245785657
gi|13475122|ref|NP,1.54271074116,2.72971328465,60.5268261955,3.13548896463
gi|77956347|ref|ZP,13.1621004108,1.07620843341,4.67443120032,13.2060255874
gi|84060870|ref|YP,1.66954630099,4.70870467866,70.4772270617,4.99592680111
gi|113877872|ref|Z,-1.81980915574,-0.54642503481,-163.286825958,1.90007517798
gi|27228688|ref|NP,-10.0997266269,2.48493035242,166.177533605,10.4009305735
gi|77976291|ref|ZP,8.24743422035,1.04402438825,7.21457227902,8.31325195951
gi|59711853|ref|YP,-1.62643258352,7.02661513744,103.032592458,7.21239233809
gi|110632419|ref|Y,-0.503191244908,-1.61215458741,-107.334367042,1.6888587397
gi|54295228|ref|YP,-4.25788566053,-0.138157873834,-178.141545497,4.26012651176
gi|13449231|ref|NP,-3.82270746779,8.41048923449,114.442587415,9.23847506614
template_1I78,1.09393327396,-5.29059896787,-78.3176244779,5.40251121671
