Seq id,X,Y,Direction,Magnitude
gi|106882756|ref|Z,11.0736742595,-5.23791406211,-25.3144288729,12.2499798093
gi|3914353|sp|Q474,7.46732275129,2.23389920464,16.6549029314,7.79430655854
gi|15601761|ref|NP,5.99019016043,-5.44951065525,-42.294018607,8.0981198151
gi|16764875|ref|NP,5.56717151015,0.785847753707,8.0346424024,5.62236207616
gi|75176801|ref|ZP,9.07445172917,0.737050166687,4.64351632792,9.10433507365
gi|85059556|ref|YP,9.94520090672,-2.6101963764,-14.7060463126,10.2820302566
gi|3650342|emb|CAA,-0.116116075116,-3.68064162812,-91.8069553842,3.68247277485
gi|50121466|ref|YP,3.94375419047,-7.71983852986,-62.9393433187,8.66885828941
gi|15831957|ref|NP,6.9904545999,-2.05403520023,-16.3745961509,7.28598079307
gi|89072565|ref|ZP,2.58453771632,-1.89780859178,-36.2895866162,3.20647979225
gi|90580533|ref|ZP,3.87570484336,1.8905740498,26.0031824973,4.31223355938
gi|16128896|ref|NP,4.21477410852,0.351135621049,4.7623516735,4.22937548702
gi|15149831|emb|CA,1.14901818661,-3.73046173595,-72.8806630467,3.90340717279
gi|45441525|ref|NP,10.8471955056,-7.18322801561,-33.5133159164,13.0100121084
gi|21672622|ref|NP,8.85359842251,-2.03794844664,-12.9627261405,9.08512184278
gi|3650340|emb|CAA,4.53018970805,-0.166702526766,-2.10742687666,4.53325584137
gi|91223254|ref|ZP,-5.49596133627,0.43332467652,175.491886073,5.51301743922
gi|28900381|ref|NP,12.1734891825,-7.12129569444,-30.3269486599,14.1034283507
gi|25989456|gb|AAL,5.68191518469,-1.35603555896,-13.4230179101,5.84148890294
gi|37525687|ref|NP,6.36637781727,-2.26638311522,-19.5953509901,6.75775546592
gi|15616964|ref|NP,4.91583690933,-0.0615852029254,-0.717759292853,4.91622266138
gi|13940157|emb|CA,5.97668973418,0.440131740761,4.21173833914,5.99287377874
gi|112668294|gb|AB,2.19993530658,0.384526136717,9.91455647159,2.23328809225
gi|83570853|ref|ZP,2.87690707926,-2.42274745344,-40.1019429754,3.76115667925
gi|16760442|ref|NP,3.18612923291,-0.483280843361,-8.62503512722,3.2225734844
gi|15131544|emb|CA,5.32681472641,0.714779242676,7.6425889971,5.37455714411
gi|16765331|ref|NP,4.44957292602,-1.46583752762,-18.2336045773,4.68480297145
gi|54307805|ref|YP,1.46594435021,2.21851372038,56.5441621536,2.65909683266
gi|62179526|ref|YP,3.35091154561,-5.81749040792,-60.0577833219,6.71355366649
gi|44047208|gb|EAG,10.9842638811,-1.80927488802,-9.3534973148,11.1322741895
gi|51702365|gb|AAU,2.48438762888,0.622146903866,14.059032141,2.56110301638
gi|26248235|ref|NP,1.28945628105,-2.08524742485,-58.2685603922,2.45172476506
gi|91211183|ref|YP,10.9663611742,-2.39225477555,-12.3059917453,11.2242576732
template_2J1N,2.32141483306,-6.85303636381,-71.2865738725,7.23554242824
gi|112799396|gb|AB,3.0768949991,1.15367376946,20.5534028033,3.28606847188
gi|84394550|ref|ZP,5.053086777,0.277762447894,3.14631760656,5.06071516224
gi|44061367|gb|EAG,8.29968375954,-6.88719575497,-39.686370618,10.785092298
gi|16764916|ref|NP,6.03690481121,-2.75584302088,-24.5366661102,6.6361804116
gi|37676789|ref|NP,10.6153487667,-5.44090651139,-27.1374490471,11.9284991975
gi|26247684|ref|NP,2.52078047831,-2.18415106884,-40.907563542,3.3353935467
gi|28899241|ref|NP,-1.96309381036,1.70223009476,139.070917306,2.59833111896
gi|44121304|gb|EAH,7.52177540029,-6.76999817304,-41.9888971535,10.1197816397
gi|91228942|ref|ZP,-0.312797804395,1.00165211768,107.342638333,1.04935667496
gi|86148137|ref|ZP,-2.11136957958,2.14334322336,134.569437364,3.00862122486
gi|90412475|ref|ZP,4.32779068357,-0.890881429954,-11.6319282989,4.41853391105
gi|3914225|sp|Q544,3.54939525361,-4.56284249151,-52.1209656159,5.78080775227
gi|59713670|ref|YP,10.4972266709,-0.328848004637,-1.79432561912,10.5023763402
gi|22126637|ref|NP,1.36717481812,-4.98770177484,-74.6712115142,5.17168598989
gi|84385258|ref|ZP,6.64431603316,-0.589663729915,-5.07154711642,6.67043018575
gi|266781|sp|P3070,11.8999087474,0.397487759793,1.91311607127,11.9065454568
gi|15131542|emb|CA,1.82277676576,-6.11602435183,-73.4042096397,6.38187033792
gi|73532688|dbj|BA,10.1579711132,2.02848184835,11.2930514139,10.3585286477
gi|77975176|ref|ZP,9.18878724607,-7.62851357086,-39.6993924963,11.9426977838
gi|85058985|ref|YP,5.27240925159,-4.59588661413,-41.0782146637,6.99431719942
gi|26247429|ref|NP,5.70456806637,-2.23673374604,-21.4099072129,6.12740358345
gi|16121496|ref|NP,1.2353949074,-3.25586216147,-69.2213963606,3.48236112311
gi|16121511|ref|NP,6.16905126692,3.84784115835,31.9531532664,7.27069976782
gi|24114755|ref|NP,1.12314545619,-3.01855431898,-69.5907431692,3.22073375062
gi|16761195|ref|NP,5.92633854717,-2.62172322161,-23.8638792706,6.48034885067
gi|83569514|ref|ZP,1.73895085257,1.41932224958,39.2211366993,2.24464378372
gi|77979214|ref|ZP,4.12540767386,-5.17904405952,-51.4606539036,6.621290346
gi|33309778|gb|AAQ,2.94171323683,1.51725899214,27.2835037688,3.30994737375
gi|27365047|ref|NP,3.45723760689,-1.68349211247,-25.9636360104,3.84533972013
gi|3914214|sp|O335,6.66619994689,4.36430379785,33.2124240772,7.96777066512
gi|15802398|ref|NP,1.55997145408,3.96781413042,68.5374123029,4.2634563339
gi|59711082|ref|YP,0.229822752005,0.629972389271,69.9573221805,0.670584602107
gi|33519926|ref|NP,3.66252503705,-6.65788443099,-61.18465683,7.59878376738
gi|89075849|ref|ZP,10.4797177781,-2.06738960278,-11.1597453953,10.6816938956
gi|86144468|ref|ZP,7.07246822171,0.268445021319,2.17369472367,7.0775609836
gi|77974871|ref|ZP,5.51632940264,-4.09820395841,-36.6094792911,6.87205688009
gi|71892248|ref|YP,4.23892537082,-3.12615872182,-36.4083478642,5.26700642238
gi|77960627|ref|ZP,7.08980233128,-3.08827202977,-23.5376297867,7.73322191758
gi|37525686|ref|NP,6.03732703461,3.27558494325,28.4822876069,6.86868069161
gi|3914215|sp|O339,6.0616314791,-1.57823347507,-14.5937748446,6.2637207066
gi|15640653|ref|NP,0.523818809511,-0.659938011685,-51.559583404,0.842558202419
gi|16759315|ref|NP,4.71483253548,0.77692809667,9.35732652634,4.77841638045
gi|3914231|sp|Q568,5.49474710596,0.693087236962,7.18911265433,5.53828634837
gi|44122230|gb|EAH,12.826652747,2.3660439927,10.4514705922,13.04305121
