Seq id,X,Y,Direction,Magnitude
gi|85059555|ref|YP,-2.4962497434,-6.89783552257,-109.894625069,7.3356252411
gi|54296008|ref|YP,-2.70335938919,-4.48718196983,-121.067392,5.23860229617
gi|115423922|emb|C,1.17714949108,-2.04971270306,-60.1312595985,2.36368421949
gi|50119135|ref|YP,0.102271943551,-9.17760551611,-89.3615428142,9.17817533934
gi|77960794|ref|ZP,-5.33770306059,-8.47844633883,-122.192936867,10.0187387571
gi|91775218|ref|YP,-3.80384721524,-1.55543711959,-157.759779385,4.10957884337
gi|37526674|ref|NP,-5.82780339576,-7.81304589488,-126.719504602,9.74715233159
gi|22126444|ref|NP,-0.816342398741,-10.128720157,-94.6078961235,10.161564197
gi|16759588|ref|NP,-3.24608294391,-4.6140722657,-125.127076728,5.64151729164
gi|33603156|ref|NP,-0.991586597925,1.66647811899,120.753461061,1.93917335539
gi|74095588|emb|CA,-3.1504965796,-6.24285707241,-116.778078305,6.99277435105
template_1THQ,-2.23753626204,-2.06063723843,-137.356780257,3.04184061915
gi|27526282|emb|CA,-2.96761799811,-5.78363051578,-117.162650866,6.50054909417
gi|77972832|ref|ZP,-4.3607736893,-10.3361146756,-112.874725435,11.2183605646
gi|52695752|pdb|1T,-2.23753626204,-2.06063723843,-137.356780257,3.04184061915
