Seq id,X,Y,Direction,Magnitude
gi|22125577|ref|NP,-1.69421166716,-6.5483882304,-104.505603838,6.76400336998
gi|77958645|ref|ZP,-0.314974357849,-4.94484524793,-93.6446748684,4.95486663515
gi|16759329|ref|NP,-0.860898355517,-9.05111713029,-95.4333509756,9.09196718454
gi|75208917|ref|ZP,4.15691857411,-7.64625722877,-61.4691073779,8.70317307884
gi|50121688|ref|YP,2.58891109391,-8.63525718749,-73.3108980359,9.01499458382
gi|22125223|ref|NP,-0.711541911267,-8.15586708982,-94.9860283407,8.1868467604
gi|113536|sp|P1645,-3.59610681735,-6.67254541538,-118.322038067,7.57989752979
gi|75176999|ref|ZP,2.74055407604,-7.24072058409,-69.2687517409,7.7420069246
gi|91214079|ref|YP,2.00227555,-6.39942348579,-72.625947014,6.70535072376
gi|50983072|gb|AAT,10.7464518557,2.95047693808,15.3524694291,11.1441258809
gi|37525889|ref|NP,4.86998451273,-9.60715256132,-63.118985769,10.7709855394
template_1QJ8,1.44768402366,-6.83005289228,-78.0328191943,6.98179142798
gi|37526372|ref|NP,-1.74056643919,-8.67661640226,-101.34321999,8.84947703094
gi|15833104|ref|NP,3.75874703193,-8.83546782358,-66.9543354093,9.60175353316
gi|75233807|ref|ZP,-2.36044405322,-7.40382659911,-107.683013013,7.77099378704
gi|587548|emb|CAA8,0.0768493444743,-6.83254548523,-89.3555904686,6.83297765468
gi|75210816|ref|ZP,3.18528432864,-6.23344334136,-62.9330056186,7.00013229477
gi|154233|gb|AAA27,2.65196531153,-8.54841151654,-72.7645932556,8.9503217523
gi|45861565|gb|AAS,-0.587684363365,-9.74349148155,-93.4516467018,9.76119865395
gi|16122420|ref|NP,-2.20976595799,-6.21446404947,-109.574588807,6.59565228096
gi|85059213|ref|YP,2.93886298266,-10.9166801935,-74.9327021182,11.3053448456
gi|16122111|ref|NP,1.82256131362,-7.95169382096,-77.0905502506,8.15788970041
gi|129164|sp|P2525,1.67945004998,-5.47247144695,-72.9392421983,5.72437736423
gi|5230849|gb|AAD4,-0.220501452627,-8.52251275413,-91.4820728432,8.52536477431
gi|16764403|ref|NP,9.52240161329,-10.2773574704,-47.1836043441,14.0107176497
gi|30349724|gb|AAP,1.05338404511,-4.97828593624,-78.0526821674,5.08851145321
gi|16764282|ref|NP,2.49694103462,-8.07030258435,-72.8080011534,8.4477510814
gi|73532672|dbj|BA,-2.05243652244,-6.56283638201,-107.366353132,6.87628657458
gi|50119007|ref|YP,0.8301922144,-5.48335939409,-81.390683044,5.54584974171
gi|37526373|ref|NP,0.742350265631,-9.87970577658,-85.702932647,9.90755621477
gi|26246790|ref|NP,1.44768402252,-6.83005289531,-78.0328192086,6.9817914307
gi|12060378|dbj|BA,2.60380001052,-9.09317946268,-74.0211209084,9.4586303044
