Seq id,X,Y,Direction,Magnitude
gi|485956|emb|CAA8,-18.3254632645,7.07177673136,158.898451656,19.6426227882
gi|16759321|ref|NP,-27.9820784436,13.5879318537,154.099064508,31.1067292733
gi|44072401|gb|EAG,-14.268614931,2.19059117567,171.271805799,14.4357909984
gi|462676|sp|P3340,-14.2790728884,8.48591684171,149.277387969,16.6103192985
gi|37524772|ref|NP,-11.4601312697,6.55556609908,150.229045914,13.2026533545
gi|34496751|ref|NP,-22.8206957678,7.77074469776,161.195621359,24.1074392768
gi|1703198|sp|P535,-14.5163227757,12.2035071332,139.947078984,18.9644196662
gi|1504107|emb|CAB,-17.0527448079,10.2586429818,148.969595487,19.9006497711
gi|16122168|ref|NP,-15.5993785854,12.8243653549,140.576121506,20.1941813156
gi|32481655|gb|AAP,-12.3930945666,16.6398785267,126.678105331,20.7478758026
gi|84321182|ref|ZP,-15.6415901022,16.7812111637,132.986953471,22.9405402954
gi|67548050|ref|ZP,-8.89198292706,10.3476966079,130.673127792,13.6433934732
gi|77958738|ref|ZP,-6.77859962932,14.4551124071,115.123821788,15.9655782117
gi|16766924|ref|NP,-16.7129307934,8.38912598379,153.345444443,18.7002537543
gi|15599279|ref|NP,-6.83486902692,9.67275896694,125.245412808,11.8438887468
gi|115422854|emb|C,-24.013985273,7.49160497256,162.673727283,25.1554295085
gi|77814942|ref|ZP,-20.7966353348,12.1356441454,149.734779025,24.0784945558
gi|77976275|ref|ZP,-15.1576102231,17.7657970297,130.470497531,23.3533015177
gi|115351731|ref|Y,-15.6153034081,11.7880508447,142.950708723,19.565169134
gi|119815|sp|P0697,-24.2753719206,6.22297870398,165.621873455,25.0603101704
gi|4689215|gb|AAD2,-13.2118295277,12.9275631016,135.623068205,18.4844347281
gi|77977530|ref|ZP,-3.71330288968,10.4806214894,109.509327022,11.1189947907
gi|1709669|sp|P535,-22.0810684516,15.6943218876,144.596339402,27.0903178917
gi|16761806|ref|NP,-7.44881943156,3.36008056256,155.720387668,8.17160035188
gi|16131106|ref|NP,-12.3691755147,12.1980094545,135.399188355,17.3720447146
gi|74095547|emb|CA,-10.3449535998,12.3246679204,130.009081334,16.0908515726
gi|15804324|ref|NP,-8.27464336912,15.2320806323,118.512485705,17.3345321043
gi|15834530|ref|NP,-7.66359588254,15.4053084312,116.448720035,17.2062264809
gi|82744026|ref|ZP,-23.8651372348,16.5597237384,145.243697282,29.0477060286
gi|1169651|sp|P460,-11.7106820302,8.89738465358,142.773644958,14.7072610396
gi|16763586|ref|NP,-18.8471788381,9.94717040556,152.175788913,21.3110851256
gi|15829997|ref|NP,-21.8019220487,19.585969176,138.064752289,29.3075757028
gi|44639583|gb|EAK,5.33433588154,2.92140161545,28.707751201,6.08191801128
gi|77963559|ref|ZP,-6.58967582135,17.2699164444,110.885336024,18.4844215875
gi|26249623|ref|NP,-24.6213858447,15.4222537803,147.937944267,29.0526858067
gi|71737383|ref|YP,-11.7574406949,2.97497844858,165.800510308,12.127980395
gi|71725218|ref|YP,-27.3383511725,15.4499037716,150.52761785,31.4019899271
gi|76817744|ref|YP,-25.2205664111,0.493979474985,178.877926839,25.2254035809
gi|71275942|ref|ZP,-9.58377989085,9.07871198282,136.550232295,13.2012063185
gi|77974400|ref|ZP,-21.1704001194,4.55735790359,167.851319106,21.655376983
gi|91779368|ref|YP,-19.0021927708,3.90355925837,168.391409279,19.3989975252
gi|77975940|ref|ZP,-17.2198051094,15.3647520258,138.258356622,23.0780695211
gi|16767813|ref|NP,-11.1815786627,14.7064021109,127.246471358,18.4744679067
gi|1850972|gb|AAB9,-26.1358830173,5.47130331947,168.176406786,26.7024257532
template_2VQI,-14.1351072737,2.85880501256,168.566243687,14.421304509
gi|82736669|ref|ZP,-7.04720770901,11.5870145244,121.307914562,13.5617860949
gi|606084|gb|AAA57,-8.07807970036,5.75877174638,144.515358649,9.92062617339
gi|51596987|ref|YP,-16.7601657477,12.9959492754,142.209750851,21.2084382607
gi|110832986|ref|Y,-10.3728962912,12.3150078907,130.107340248,16.1014408304
gi|75235021|ref|ZP,-14.7041004347,9.68381165868,146.631939232,17.6064413734
gi|22094601|gb|AAM,-17.7022251514,12.1317331657,145.576281951,21.4603756937
gi|37524985|ref|NP,-4.21551299122,7.07756259548,120.778725357,8.23786635434
gi|115358773|ref|Y,-18.9591362595,9.06846925649,154.437437009,21.0163265668
gi|16121969|ref|NP,-18.0449655093,22.3906206189,128.865906132,28.7569238955
gi|127306|sp|P2164,-16.8173060591,13.6937597755,140.845246638,21.6873428496
gi|94313881|ref|YP,-13.4329921895,13.9742777222,133.868572269,19.383645607
gi|44046693|gb|EAG,-10.7980105597,21.5312246054,116.633980499,24.0871473001
gi|38016007|dbj|BA,-5.04285205963,6.57689130746,127.479299856,8.28769305449
gi|89072168|ref|ZP,-27.0587968537,4.73678290351,170.070686169,27.4702675532
gi|66044384|ref|YP,-9.86176163812,1.07378999511,173.785875645,9.92004876806
gi|47606659|gb|AAT,-11.7954474754,10.6595981185,137.895739118,15.8984154302
gi|15799701|ref|NP,-13.1708710347,16.1742680437,129.156276819,20.8585423883
gi|73540541|ref|YP,-17.094487937,12.3716153912,144.106004876,21.1016204406
gi|71734337|ref|YP,-14.8393095493,6.50684228049,156.3231804,16.2032127791
gi|33592929|ref|NP,-14.2135093423,6.14495317585,156.619632869,15.484970047
gi|62179155|ref|YP,-2.50519801628,7.9502333456,107.490160673,8.33559999941
gi|53719413|ref|YP,-7.26024073447,8.8081460525,129.497542292,11.4146630438
gi|56412937|ref|YP,-9.92598093437,21.3669467331,114.917149359,23.5599556494
gi|115352882|ref|Y,-10.854434693,9.47445060143,138.88344703,14.4077745229
gi|43443674|gb|EAD,-8.32124837139,17.0790394378,115.97626658,18.9983357844
gi|16120641|ref|NP,-23.8235605769,7.68781224998,162.115220167,25.0332677801
gi|44440629|gb|EAJ,-11.0902214462,23.3752389804,115.381679613,25.8726652882
gi|16121587|ref|NP,-15.2895592763,9.90269429757,147.069802295,18.2163107465
gi|37526073|ref|NP,-11.3567839175,12.8907446649,131.380146199,17.1798672568
gi|44403727|gb|EAJ,-14.254138645,16.4723212329,130.870907208,21.7834302925
gi|43996901|gb|EAG,8.91866295567,5.4785494463,31.5615422584,10.4669505087
gi|37524287|ref|NP,-8.21531928179,0.952834911783,173.384240159,8.27039087775
gi|77960105|ref|ZP,-13.6825523321,10.5451129023,142.378638023,17.2745953482
gi|15804998|ref|NP,-12.4559407265,7.95235224135,147.444271549,14.7780365933
gi|77963449|ref|ZP,-10.1266602563,13.7313466634,126.408212663,17.0616273883
gi|37695741|gb|AAR,-11.1740787771,6.23666114712,150.832519487,12.7967175003
gi|84363216|ref|ZP,-4.76427446657,6.0835365422,128.065996126,7.72707758814
gi|29144775|ref|NP,-12.2712401973,3.65480350554,163.414632209,12.8039417619
gi|53719256|ref|YP,-17.7921784183,6.39552912315,160.228653316,18.9067291099
gi|77977511|ref|ZP,-13.8107511895,11.086016768,141.245667602,17.7097887113
gi|13096074|gb|AAK,-14.7580910146,10.5687416312,144.392335926,18.1521224671
gi|28882467|gb|AAO,-14.8721953689,17.4297704634,130.472932218,22.9124222529
gi|16128132|ref|NP,-15.9461853593,16.4535370534,134.102870858,22.9128721264
gi|43909595|gb|EAG,12.354380731,8.7120505043,35.1906889559,15.1172268368
gi|44428653|gb|EAJ,5.78013772975,6.35664950322,47.7195731936,8.59168115573
gi|26988619|ref|NP,-16.4338262188,10.2803954262,147.971421741,19.384457029
gi|28869430|ref|NP,-11.1601588506,3.85374481476,160.949555421,11.8067986629
gi|90578262|ref|ZP,-9.04458463895,10.315671112,131.243669535,13.7192412976
gi|62255471|gb|AAX,-21.2921865231,8.73186419271,157.701607639,23.013097558
gi|77978629|ref|ZP,-19.7776052396,4.30291645434,167.725718789,20.2402756658
gi|84359849|ref|ZP,-10.1154502804,12.4988272097,128.983660366,16.0792728689
gi|15830532|ref|NP,-10.1871730212,15.8328229175,122.758085779,18.8270224863
gi|84358647|ref|ZP,-17.2014197724,7.08760093386,157.606584924,18.6043793013
gi|77972038|ref|ZP,7.79353081555,18.862218393,67.5504625586,20.4088805493
gi|16761092|ref|NP,-19.878502168,11.4369031197,150.086447846,22.9337655306
gi|115423041|emb|C,-16.4567136535,12.6313529451,142.491953278,20.745469421
gi|73541385|ref|YP,-12.2917569967,3.64912707959,163.465111932,12.821989647
gi|5685850|gb|AAD4,-18.3018549559,11.5477583525,147.749668929,21.6404394085
gi|94413935|ref|ZP,-13.7982127509,8.83753322851,147.361091914,16.3857458995
gi|26250036|ref|NP,-17.3884363021,3.22294186454,169.499408471,17.6845998342
gi|16082875|ref|NP,-12.577623319,13.953837706,132.030669711,18.7857976961
gi|37524425|ref|NP,-15.7415925336,13.5151741321,139.351779041,20.7474737574
gi|77976188|ref|ZP,5.64640994983,6.58782106644,49.4001785186,8.6764815291
gi|77459266|ref|YP,-10.5405609762,9.91503105563,136.75155326,14.4710492545
gi|26248725|ref|NP,-17.531609504,11.3216238999,147.146293509,20.8695112432
gi|15829397|ref|NP,-19.2765514757,20.9027426503,132.682312068,28.4343117923
gi|15551735|emb|CA,-13.5212735566,7.72272761003,150.266985416,15.5712992499
gi|26248484|ref|NP,-17.0133852642,10.1156502637,149.265548958,19.7934751472
gi|26247790|ref|NP,-3.17461421301,20.2949704964,98.8903735347,20.5417624086
gi|94309519|ref|YP,-10.9434114853,9.11280888775,140.215139497,14.2408405918
gi|15829848|ref|NP,-5.10783124413,4.36930129211,139.455915865,6.72166153564
gi|16759290|ref|NP,-23.077114075,14.0194361958,148.721157187,27.0018107778
gi|83716782|ref|YP,-8.84242121963,6.20233092073,144.953065497,10.8008019089
gi|37524785|ref|NP,-22.6755053283,7.82173661811,160.968529833,23.9866234726
gi|77959052|ref|ZP,-13.2030845147,8.76342377997,146.426153904,15.8467358484
gi|33151520|ref|NP,-13.0674761882,2.33236388195,169.880061966,13.2739916833
gi|70731283|ref|YP,-15.3763050424,10.4327518583,145.843289237,18.581524913
gi|77972630|ref|ZP,-14.9301417775,15.7052598039,133.550646763,21.6694328261
gi|77963020|ref|ZP,-13.7139059304,7.84811602142,150.218602801,15.8007639358
gi|114048880|ref|Y,-7.8478640137,13.6257479103,119.940152932,15.7241844206
gi|44418781|gb|EAJ,-12.0560197393,16.2729033697,126.533441258,20.2522837239
