Seq id,X,Y,Direction,Magnitude
template_2WJR,-0.619713095001,-6.58439059197,-95.3767549822,6.61348953183
gi|59714192|ref|YP,6.24487586036,-16.137478175,-68.8445759849,17.3036607791
gi|91225854|ref|ZP,-1.48823755941,-3.11785652774,-115.516409889,3.45483434637
gi|90409289|ref|ZP,4.2179249178,0.257639132149,3.49539586448,4.22578614398
gi|50121230|ref|YP,6.19353460016,-12.3069421789,-63.2859285558,13.7775432003
gi|84386989|ref|ZP,-0.455725582956,-4.7296283264,-95.5037709762,4.75153342752
gi|71736819|ref|YP,3.72896772473,-6.17933950145,-58.8908108348,7.21730122458
gi|22001683|sp|Q93,5.95850927982,-7.07361769206,-49.8906644337,9.24877830263
gi|15804460|ref|NP,9.84487008892,-14.3775261305,-55.5989894159,17.425117638
gi|37677041|ref|NP,9.21285334379,-4.129317817,-24.1425282271,10.0959364285
gi|50121335|ref|YP,8.45261860532,-8.36925277807,-44.7160559105,11.8950053951
gi|16121978|ref|NP,10.919290713,-10.0063476286,-42.501885719,14.8107360566
gi|77975131|ref|ZP,8.90511601866,-11.1988863646,-51.5090270767,14.3079050567
gi|54303393|ref|YP,8.89232621867,-10.9276983296,-50.8633056691,14.0885789334
gi|6652862|gb|AAF2,1.53134459749,1.18131442187,37.6474200092,1.93404240894
gi|75240505|ref|ZP,3.49381026543,1.16122375952,18.3850528987,3.68173203676
gi|90412373|ref|ZP,-0.928002642731,0.391384764439,157.132433318,1.00715983774
gi|28899940|ref|NP,8.69975261815,-5.34035850063,-31.5437566458,10.2080911307
gi|50121064|ref|YP,-1.88495526621,-3.78508697072,-116.473085737,4.22846777586
gi|75236383|ref|ZP,3.05958367922,-6.42743792821,-64.5446562536,7.1184977777
gi|77975768|ref|ZP,9.31479905029,-20.6679121276,-65.7394378983,22.6699817614
gi|16124122|ref|NP,8.53469004709,-8.58151648879,-45.1567491476,12.1030310025
gi|59714191|ref|YP,-5.86620172395,11.1595224254,117.729459857,12.6074288984
gi|50121065|ref|YP,0.777589268199,-9.45518407755,-85.2986057951,9.4871044587
gi|90409177|ref|ZP,9.0530049,-1.12668583328,-7.09423177419,9.12284597515
gi|26249470|ref|NP,-0.266250172491,-4.61613252963,-93.3010595148,4.62380456826
gi|82737542|ref|ZP,0.77042755204,-4.38651265772,-80.0384261705,4.45365601605
gi|86146191|ref|ZP,-0.482567859393,-2.60965093365,-100.47659947,2.65389331632
gi|16762382|ref|NP,4.70672889076,-9.2826402193,-63.1128788568,10.4077233962
gi|77959131|ref|ZP,9.33223843209,-11.3194429172,-50.4963542314,14.6703940679
gi|16760009|ref|NP,2.80221717343,-8.76710316657,-72.2746319235,9.20404905573
gi|62182477|ref|YP,6.99567393416,-17.2932017716,-67.9750340556,18.6546048285
gi|86145829|ref|ZP,-3.51847981275,-8.93969712646,-111.483572376,9.60717882136
gi|54301818|ref|YP,7.87849387424,-3.1098251421,-21.5403048689,8.47004593499
gi|37677057|ref|NP,-3.52479323096,2.36130591955,146.181342803,4.24263278717
gi|15804886|ref|NP,-0.619713095001,-6.58439059197,-95.3767549822,6.61348953183
