Seq id,X,Y,Direction,Magnitude
gi|25298554|pir||E,-10.7299706116,1.71829864552,170.901896067,10.8666839267
gi|32034275|ref|ZP,-9.99432633109,-0.733833528786,-175.800592555,10.0212309853
gi|14331084|emb|CA,-9.51907647822,-4.59643138526,-154.2257172,10.5707141896
gi|3282021|emb|CAA,-10.1309838317,-2.73387436026,-164.898286015,10.493374215
gi|90407861|ref|ZP,-10.8186088112,-6.16620260782,-150.318476418,12.4524837366
gi|14578704|gb|AAK,-15.7041495926,6.4465554878,157.681843448,16.975817862
gi|37525710|ref|NP,-7.66962714816,-0.688548189992,-174.869968732,7.70047266093
gi|37624592|gb|AAQ,-16.2578237521,3.15961187462,169.001999961,16.5620041164
gi|14578698|gb|AAK,-14.1725698289,2.29983740295,170.78273856,14.3579590344
gi|7442975|pir||JC,-12.7304643167,-2.58768667017,-168.510180641,12.9907984367
gi|2499351|sp|Q991,-16.109370873,-3.22230030852,-168.688610207,16.4284828636
gi|14578718|gb|AAK,-15.5383051763,3.37425424673,167.748036903,15.9004565806
gi|14578726|gb|AAK,-14.9404001394,2.30814526544,171.217793835,15.1176417106
gi|86144391|ref|ZP,-11.6922870599,-4.94560927975,-157.072586225,12.6952206692
gi|14578706|gb|AAK,-14.0236775345,2.7497929792,168.906071275,14.2907275189
gi|44353490|gb|EAI,-16.2043564529,0.320986621632,178.865195674,16.2075352988
gi|89073281|ref|ZP,-7.90667353102,-2.52744424992,-162.273020965,8.3008108497
gi|22126613|ref|NP,-8.5916452668,-3.46344179188,-158.04477824,9.26346573569
gi|14578732|gb|AAK,-13.3424600406,2.3890606871,169.848369909,13.5546615931
gi|14578744|gb|AAK,-14.9599207209,2.26488141139,171.390990958,15.1303970795
gi|129141|sp|P0484,-9.1725640117,-2.73725536055,-163.383965987,9.57227754809
gi|58422899|gb|AAW,-15.7753569097,2.11729282982,172.355717187,15.9168091826
gi|113461178|ref|Y,-15.2211626385,0.983138310557,176.304386279,15.2528801544
gi|12382089|gb|AAG,-14.6114109422,0.183007853762,179.282408152,14.6125569835
gi|24376330|ref|NP,1.27619842901,-1.45529881604,-48.7514327709,1.93560767568
gi|44510092|gb|EAJ,-7.52550918881,-7.28791953633,-135.918876885,10.476023087
gi|62548381|gb|AAX,-14.3168300531,-1.60311606112,-173.610962752,14.4063043101
gi|44510087|gb|EAJ,-2.64351008031,-0.274217468617,-174.077756392,2.65769463348
gi|4579742|dbj|BAA,-13.4964366822,-0.908510417828,-176.148953736,13.5269802357
gi|1332435|emb|CAA,-4.70694459496,-1.41170171449,-163.305018105,4.91408477244
gi|14578686|gb|AAK,-13.5690015742,2.91368663461,167.88084676,13.8783058593
gi|37624532|gb|AAQ,-13.8785640248,1.15759574144,175.232058616,13.9267572424
gi|33151318|ref|NP,-6.71992462216,1.38993421205,168.313860649,6.86216467606
gi|21672596|ref|NP,-7.75275842208,0.520255752236,176.160871619,7.7701949267
gi|90414007|ref|ZP,-7.25340248592,-6.03050446679,-140.259744886,9.43285915016
gi|44428279|gb|EAJ,-8.57525958759,-2.43484209043,-164.148740619,8.91423204768
gi|6012949|emb|CAB,-7.23041765712,-3.69324082992,-152.942409938,8.11904965646
gi|33151319|ref|NP,-10.3213002418,1.90554129007,169.539712574,10.4957289547
gi|27366989|ref|NP,-4.34865681503,5.56864507958,127.98692855,7.06545286003
gi|14578696|gb|AAK,-14.2672090002,0.811638751318,176.744043921,14.2902767684
gi|91224878|ref|ZP,-8.04377770471,1.33973517073,170.543876849,8.15458460564
gi|113947098|ref|Z,-7.7664398707,-12.4289598103,-121.999880015,14.6559418063
gi|52425273|ref|YP,-13.5945371592,-0.986569340125,-175.849263694,13.6302883181
gi|14578754|gb|AAK,-11.4970458137,3.59724972469,162.625896907,12.0466704124
gi|17861366|gb|AAK,-14.4198725919,-1.43082431808,-174.333325785,14.4906861051
gi|90577941|ref|ZP,-6.52009428264,-2.78161385101,-156.89585172,7.08865326213
gi|32034836|ref|ZP,3.89273995569,-4.74002190866,-50.6054710164,6.13361492574
gi|37498966|gb|AAQ,-14.7407044167,-3.9262028147,-165.085464489,15.2546201278
gi|42628877|ref|ZP,-10.1946197853,-1.39025614699,-172.234388592,10.2889787987
gi|15642211|ref|NP,-4.40114661914,-0.655899423736,-171.523640077,4.44975230965
gi|84394243|ref|ZP,-14.2328341392,-3.32724219782,-166.842128366,14.6165696481
gi|12382087|gb|AAG,-12.1460756392,2.71282170822,167.409650162,12.4453427054
gi|62901665|gb|AAY,-11.9948121518,-4.07829672547,-161.221707331,12.6691760876
gi|90409122|ref|ZP,-11.3494044386,-7.12959799133,-147.863316001,13.4029902868
gi|90025228|gb|ABD,-9.71143371632,0.0454996601224,179.731561838,9.71154030242
gi|52425275|ref|YP,-11.6282653826,0.398712766071,178.036197865,11.6350989544
gi|75431565|ref|ZP,-10.1414763659,1.37340636181,172.287655781,10.2340504159
template_1QJP,-10.8655354839,-2.89011847581,-165.104811247,11.2433378565
gi|14578724|gb|AAK,-14.984349069,2.7369644419,169.648755301,15.2322582494
gi|14578694|gb|AAK,-15.1425929308,1.99278055488,172.502899665,15.2731560264
gi|37624568|gb|AAQ,-15.198352652,2.50346807568,170.646250019,15.4031579794
gi|14578674|gb|AAK,-15.6309057619,3.01710616746,169.075019871,15.9194266406
gi|12382115|gb|AAG,-17.1367267884,3.36985921538,168.874995808,17.4649178685
gi|46397579|gb|AAS,-10.9374728828,1.61684658007,171.591074105,11.0563332948
gi|5833214|gb|AAD5,-10.3162815624,-1.19546814521,-173.389950836,10.3853170082
gi|90579228|ref|ZP,-6.4535837175,-4.05812999998,-147.837576977,7.62346128051
gi|12382113|gb|AAG,-15.3181856525,2.61948260184,170.296012695,15.5405437739
gi|91224215|ref|ZP,-9.24550229959,0.758615926432,175.309250235,9.27657323021
gi|91225860|ref|ZP,-3.07385185399,-3.64228225416,-130.16221266,4.76600306748
gi|106883495|ref|Z,-8.31641988265,-1.78600688188,-167.879444702,8.50603669442
gi|12382099|gb|AAG,-14.5677156958,3.04145796382,168.207146959,14.8818280845
gi|85059008|ref|YP,-9.36485379354,-2.60763434768,-164.440190885,9.72112357012
gi|14578702|gb|AAK,-15.3210402029,2.03200895836,172.445030129,15.4552040849
gi|90577944|ref|ZP,-7.87655627881,-3.4195443575,-156.532307582,8.58681678075
gi|32030015|ref|ZP,-16.6352980823,-1.63389912739,-174.390468993,16.7153453044
gi|89076013|ref|ZP,-7.66217580396,-3.10850135473,-157.917883914,8.26871929159
gi|14578710|gb|AAK,-15.2968215054,2.86590364778,169.388487712,15.5629737482
gi|46397588|gb|AAS,-11.9200292344,0.145562726015,179.300361169,11.9209179787
gi|26246978|ref|NP,-10.9260614961,-2.9790480914,-164.748721972,11.3249082711
