Seq id,X,Y,Direction,Magnitude
gi|29653831|ref|NP,-3.19328625995,-5.16599925456,-121.721672628,6.0732713949
gi|34556477|ref|NP,-3.37186543157,-0.0694746436465,-178.8196324,3.3725810909
gi|88705989|ref|ZP,-8.59854988401,-4.17110297998,-154.122265421,9.55683839862
gi|21242215|ref|NP,-13.1520134291,3.74186368051,164.118480391,13.6739533802
gi|109898398|ref|Y,-2.04510162245,6.54694484923,107.347497426,6.85893049279
gi|90589939|ref|ZP,1.42487837172,8.9293186557,80.9335779983,9.04229008765
gi|91775750|ref|YP,0.408559837573,10.0807402545,87.6791436461,10.089016068
gi|50123093|ref|YP,-2.41378386441,-0.202626843103,-175.201514448,2.42227376273
gi|88798215|ref|ZP,-5.58465032191,-3.84008509974,-145.48703249,6.77750490898
gi|89072966|ref|ZP,-6.17364382871,-3.94242740003,-147.438104426,7.32506736681
gi|110594443|ref|Z,-13.3169009143,-2.18937876276,-170.663748274,13.4956744674
gi|94500964|ref|ZP,-4.04756572181,8.37973080205,115.781406063,9.30605590931
gi|77813980|ref|ZP,-1.56403718732,1.36193095018,138.951331711,2.073901694
gi|91225449|ref|ZP,-1.22225945969,-5.22920601204,-103.155960096,5.37015024959
gi|94309951|ref|YP,-2.9486801184,5.72569111378,117.248065602,6.44036126092
gi|68541693|ref|ZP,1.02319850384,-1.1457847536,-48.2347923933,1.53615034416
gi|114046404|ref|Y,-0.971663632173,-1.29710600972,-126.836924033,1.62068325546
gi|71064809|ref|YP,-9.95174567335,-5.22764773842,-152.28707334,11.2412429395
gi|91790122|ref|YP,-10.1974563673,1.23391892441,173.100602979,10.2718387972
gi|89899337|ref|YP,-9.69515480028,-0.752515603002,-175.561731974,9.72431521158
gi|85060316|ref|YP,3.27433116715,0.0138211148563,0.241846901228,3.27436033682
gi|91783863|ref|YP,-1.73670504986,0.167054542407,174.505594078,1.74472108096
gi|83648066|ref|YP,-0.992156744828,1.93126638083,117.19109626,2.17121275789
gi|91792315|ref|YP,-2.99103320119,-4.16983454547,-125.651972837,5.1316468845
gi|87122909|ref|ZP,0.704912817395,-3.76736598008,-79.4019184666,3.83274686197
